Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
CNG,Oklahoma Natural Gas - Claremore Service Center,1449 SW Country Club Rd,,Claremore,OK,74017,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,36.292974,-95.628285,4/8/20,20921,2020-04-08 12:29:55 UTC,T,,,5/15/01,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,125,33000,,,,,,,,B,3600,MD,,
CNG,Oklahoma Natural Gas - Miami Service Center,11 S Treaty Rd,"I-44, exit to Hwy 10 E, left on Treaty Rd",Miami,OK,74354,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,36.874317,-94.841332,4/8/20,20922,2020-04-08 12:29:55 UTC,T,,,5/15/01,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,100,33000,,,,,,,,Q,3600,MD,,
CNG,United Parcel Service,1825 W McKinley Ave,"From Highway 99, exit on West McKinley, go east 1 block to UPS at the end of the Fresno City College Campus.",Fresno,CA,93728,,800-920-1166,E,,Public - Card key at all times,"24 hours daily; prior customer approval required, contact station at 800-920-1166 for card key; Also accepts Pinnacle Fleet",Comdata,,Q,3000 3600,,,,,,,200-8,36.764688,-119.832131,6/9/20,20923,2020-06-09 16:47:26 UTC,P,,,5/15/01,,MD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,STANDALONE_STATION,2,,400,,,,,,,,,Q,3000 3600,MD,,
CNG,United Parcel Service,1800 N Main St,,Los Angeles,CA,90031,,,E,,Private,,,,Q,3000,,,,,,,200-9,34.064532,-118.222392,6/9/20,20931,2020-06-09 16:47:26 UTC,P,,,5/15/01,,MD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,600,,,,,,,,,Q,3000,MD,,
CNG,Trillium - City of Thousand Oaks,1993 Rancho Conejo Blvd,"Exit Highway 101 at Rancho Conejo/Borchard Rd, go north past Corporate Center Dr, and the station is on the left at end of the cul-de-sac.",Thousand Oaks,CA,91320,,800-920-1166  805-449-2499,E,,Public - Credit card at all times,24 hours daily,M V,,B,3600,,,,,,,200-8,34.206237,-118.933606,12/12/19,20976,2020-06-17 20:18:55 UTC,LG,,,7/15/96,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,300,,,,,,,,,B,3600,MD,,
CNG,City of Rochester,945 Mt Read Blvd,3 blocks north of I-490/Mt Read Blvd exit. West side of Mt Read Blvd,Rochester,NY,14606,,,E,,Private - Government only,,,,B,3600,,,,,,,200-9,43.169231,-77.661407,3/3/20,21435,2020-03-03 21:13:47 UTC,LG,,,6/15/02,,LD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,200,,,,,,,,,B,3600,LD,,
CNG,Trillium - Mount Diablo Unified School District,2352 Bisso Ln,"Exit Highway 242 on Concord Ave, west on Concord Ave 1 block to Bisso Ln, right on Bisso, past Home Depot, and turn into Mt Diablo Service Center Parking.",Concord,CA,94520,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,M V,,Q,3000 3600,,,,,,,200-8,37.982071,-122.046184,5/9/19,21660,2020-01-21 18:34:38 UTC,P,,,7/15/02,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SCHOOL,4,,400,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - Dallas Fort Worth Airport South,2474 N Employee Rd,"At E 30th St, off Airport Service Rd",Grapevine,TX,76051,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,32.876733,-97.039256,6/6/19,21975,2020-01-21 18:34:38 UTC,P,,,5/15/03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,1500,,,,,,,,,Q,3000 3600,HD,,
CNG,California Clean Fuels,15330 Woodruff Ave,,Bellflower,CA,90706,,562-923-5441,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,33.893124,-118.117101,5/9/19,21985,2020-06-15 13:48:42 UTC,P,,,10/21/02,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,1520,200000,,,,,,,,B,3600,HD,,
CNG,Oklahoma Natural Gas - Tulsa Service Center West,7002 S Union Ave,,Tulsa,OK,74132,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,36.060878,-96.011698,4/8/20,22718,2020-04-08 12:29:55 UTC,T,,,8/15/03,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,350,48000,,,,,,,,B,3600,MD,,
CNG,Oklahoma Natural Gas - Tillman's Producers Co-op,507 S Main St,,Frederick,OK,73542,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.384494,-99.017316,4/8/20,22719,2020-04-08 12:29:55 UTC,T,,,8/15/03,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COOP,1,,25,33000,,,,,,,,Q,3600,MD,,
CNG,Oklahoma Natural Gas - Stillwater Service Center,3424 N Perkins Rd,,Stillwater,OK,74075,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-9,36.157402,-97.052963,4/8/20,22720,2020-04-08 12:29:55 UTC,T,,,8/15/03,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,250,33000,,,,,,,,B,3600,MD,,
CNG,Trillium - Mineta San Jose International Airport,2151 Airport Blvd,,San Jose,CA,95110,,,E,,Private,,,,Q,3000 3600,,,,,,,200-9,37.372516,-121.932717,10/4/19,22795,2020-01-21 18:34:38 UTC,LG,,,8/15/03,,HD,,,,US,,,,Privé,,private,,,AIRPORT,4,,980,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - Seattle-Tacoma International Airport,19425 28th Ave S,"From I-5, take S 188th St exit, then turn left onto 28th Ave S. The station is located just off 28th on the right",SeaTac,WA,98188,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,47.42816,-122.2995,6/9/20,23203,2020-06-09 16:47:26 UTC,P,,,4/15/02,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,800,,,,,,,,,Q,3000 3600,HD,,
CNG,New Jersey Natural Gas - Ocean Division Operations Center,775 Vassar Ave,,Lakewood Township,NJ,8701,,732-919-8000,E,,Private - Fleet customers only,Contact station to set up fueling account,Proprietor,,Q,3600,,,,,,,200-9,40.067935,-74.182404,5/6/20,23206,2020-05-06 17:56:57 UTC,T,,,4/15/02,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,UTILITY,2,,760,31664,,,,,,,,Q,3600,HD,,
CNG,Port Authority of New York and New Jersey - Holland Tunnel,13th & Provost St,,Jersey City,NJ,7310,,,E,,Private,,,,Q,3000 3600,,,,,,,GPS,40.730667,-74.039876,12/12/19,23208,2020-01-21 18:34:38 UTC,P,,,4/15/14,,MD,,,,US,,,,Privé,,private,,,STANDALONE_STATION,,,,,,,,,,,,Q,3000 3600,MD,,
CNG,Questar Gas - Flying J Travel Plaza - Springville,1460 N 1750 W,"I-15, exit 261",Springville,UT,84663,,801-489-3622,E,,Public - Credit card at all times,24 hours daily,Comdata GasCard M V Wright_Exp,,Q,3600,,,,,,,200-9,40.187357,-111.640443,3/3/20,23211,2020-03-03 21:13:47 UTC,P,,,9/15/03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,TRUCK_STOP,1,,400,,,,,,,,,Q,3600,HD,,
CNG,Questar Gas - 7-Eleven,7953 S Airport Rd,,West Jordan,UT,84088,,801-280-6687,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3600,,,,,,,200-9,40.607539,-111.996214,3/3/20,23212,2020-03-03 21:13:47 UTC,P,,,9/15/03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,2,,400,,,,,,,,,Q,3600,HD,,
CNG,Salt Lake City International Airport,600 N 3700 W,"I-80, airport exit",Salt Lake City,UT,84116,,,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3600,,,,,,,200-8,40.781373,-111.979973,3/3/20,23213,2020-03-03 21:13:47 UTC,P,,,9/15/03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,2,,400,,,,,,,,,Q,3600,HD,,
CNG,Utah State University,900 E 1400 N,,Logan,UT,84341,,435-797-3145,E,,Private - Government only,,FuelMan GasCard Wright_Exp,,Q,3600,,,,,,,200-8,41.757045,-111.810695,5/6/20,23215,2020-05-06 17:56:57 UTC,SG,,,9/15/03,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,COLLEGE_CAMPUS,1,,200,30000,,,,,,,,Q,3600,HD,,
CNG,Dominion Energy - City of Murray,4646 S 500 W,Exit 301/I-15,Murray,UT,84123,,800-323-5517,E,,Public - Credit card at all times,24 hours daily,GasCard M V Wright_Exp,,Q,3000 3600,,,,,,,200-9,40.671518,-111.906969,3/3/20,23219,2020-03-03 21:13:47 UTC,LG,,,9/15/03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,120,,,,,,,,,Q,3000 3600,HD,,
CNG,Colonial Williamsburg,7239 Pocahontas Trail,,Williamsburg,VA,23185,,,E,,Private,,,,T,3600,,,,,,,200-9,37.256438,-76.67322,2/6/19,23223,2020-01-21 18:34:38 UTC,P,,,9/15/95,,HD,,,,US,,,,Privé,,private,,,FLEET_GARAGE,,,,,,,,,,,,T,3600,HD,,
CNG,Village of Downers Grove,5101 Walnut Ave,Walnut Ave and Curtis St.,Downers Grove,IL,60515,,630-434-5460,E,,Private - Fleet customers only,Call 630-434-5460 to set up fueling account,,,Q,3600,,,,,,,200-9,41.793467,-88.051732,9/9/19,23236,2020-01-21 18:34:38 UTC,P,,,1/1/01,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,MUNI_GOV,,,,,,,,,,,,Q,3600,HD,,
CNG,Kansas City Water Services Department,1901 Brooklyn Ave,,Kansas City,MO,64127,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,200-9,39.090512,-94.558051,6/9/20,23457,2020-06-09 16:47:26 UTC,LG,,,2/12/97,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,270,60000,,,,,,,,Q,3000 3600,HD,,
CNG,Vermont Gas Systems,85 Swift St,,South Burlington,VT,5403,,,E,,Private,Public fueling available in emergency situations; call 802-863-4511 ahead for arrangements,,,Q,3600,,,,,,,200-9,44.444992,-73.204727,6/9/20,23459,2020-06-09 16:47:26 UTC,T,,,1/1/96,,MD,,,,US,,,,Privé,,private,,,UTILITY,1,,25,100,,,,,,,,Q,3600,MD,,
CNG,Rhode Island State Energy Office - Cranston Facility,1375 Pontiac Ave,,Cranston,RI,2920,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,200-9,41.746865,-71.455526,12/12/19,23510,2020-01-21 18:34:38 UTC,SG,,,6/15/01,,MD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,STATE_GOV,,,250,,,,,,,,,Q,3000 3600,MD,,
CNG,Harriton High School,600 N Ithan Ave,,Rosemont,PA,19010,,,E,,Private,Station can be made available in the event of emergency or special events with prior notification; contact 610-645-1940,,,Q,3600,,,,,,,GPS,40.0427358,-75.3194549,8/8/19,24846,2020-01-21 18:34:38 UTC,LG,,,6/15/99,,HD,,,,US,,,,Privé,,private,,,SCHOOL,,,,,,,,,,,,Q,3600,HD,,
CNG,City of Redlands,1270 W Park Ave,LCNG facility. Between Kansas and Tennessee on Park Ave.,Redlands,CA,92373,,909-798-7567,E,,Private - Fleet customers only,Contact station to set up fueling account,A D M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,34.059452,-117.201618,5/9/19,25424,2020-06-16 20:19:54 UTC,LG,,,10/31/16,,HD,,,,US,,,,Privé - Réservé aux clients de parcs,,private,FLEET,,MUNI_GOV,,,,,,,,,,,,Q,3000 3600,HD,,
CNG,City of Corona,430 N Cota St,,Corona,CA,92880,,951-736-2307,E,,Public - Credit card at all times,24 hours daily,M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,33.886895,-117.571608,5/9/19,25425,2020-06-17 18:58:11 UTC,LG,,,5/15/03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,2,,,,,,,,,,,Q,3600,HD,,
CNG,Peoples Natural Gas,1201 Pitt St,,Wilkinsburg,PA,15221,,,E,,Private,,,,Q,3000 3600,,,,,,,200-8,40.44652,-79.88617,8/8/19,25426,2020-01-21 18:34:38 UTC,T,,,10/15/14,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,116,,,,,,,,,Q,3000 3600,MD,,
CNG,City of Riverside,8095 Lincoln Ave,"From the 91 Freeway, turn off on Adams Auto Center Dr, go east, left on Lincoln, left on Saint Lawrence, station on the left.",Riverside,CA,92504,,951-351-6157,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,33.92399216,-117.4119492,12/12/19,25437,2020-06-17 19:27:45 UTC,LG,,,1/15/04,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,3,,2600,150000,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - San Francisco Airport,790 N McDonnell Rd,"At San Bruno Ave, in front of United Airlines maintenance building.",San Francisco,CA,94128,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,37.63281472,-122.398352,5/9/19,25483,2020-01-21 18:34:38 UTC,P,,,5/15/04,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,4,,,,,,,,,,,Q,3000 3600,HD,,
CNG,Metropolitan Atlanta Rapid Transit Authority,277 Laredo Dr,,Scottdale,GA,30030,,,E,,Private - Government only,,,,Q,3600,,,,,,,GPS,33.7829229,-84.2706594,3/3/20,25597,2020-03-03 21:13:47 UTC,LG,,,7/15/04,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FLEET_GARAGE,,,1100,,,,,,,,,Q,3600,HD,,
CNG,Trillium,4915 W Industrial Blvd,Building 1. Pump is on left side of parking area to left of warehouse doors.,Midland,TX,79703,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D EFS M TCH Tchek Trillium V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,31.962765,-102.134214,12/12/19,25598,2020-01-21 18:34:38 UTC,P,,,7/1/00,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,750,,,,,,,,,Q,3000 3600,MD,,
CNG,SoCalGas - Azusa Base,950 N Todd Ave,"Exit I-210 at Irwindale Ave, north to Foothill Blvd and turn right, left on N Todd Ave, and the station is on the right",Azusa,CA,91702,,213-244-5681,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,34.138664,-117.923766,4/8/19,25600,2020-02-17 17:55:20 UTC,T,,,7/15/04,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,2,,700,43823,,,,,,,,Q,3600,HD,,
CNG,Trillium - City of Placentia Corporate Yard,2999 E La Jolla St,"Exit Highway 57 at E Orangethorpe Ave and go east, turn right on Melrose St, then left on La Jolla St, and the station is on the left.",Placentia,CA,92806,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D M Trillium V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,33.860704,-117.865217,10/4/19,25601,2020-01-21 18:34:38 UTC,P,,,12/15/03,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,410,,,,,,,,,Q,3000 3600,HD,,
CNG,Little Rock National Airport,1 Airport Dr,,Little Rock,AR,72202,,,T,,TEMPORARILY UNAVAILABLE (Private),,,,Q,3000,,,,,,,200-8,34.727368,-92.218727,4/8/19,25602,2020-02-26 18:57:49 UTC,LG,,,,,HD,,,,US,,,,TEMPORAIREMENT SUSPENDU (Privé),,private,,,AIRPORT,,,1680,,,,,,,,,Q,3000,HD,,
CNG,PSNC Energy,800 Gaston Rd,,Gastonia,NC,28056,,877-776-2427,E,,Public - Credit card at all times,24 hours daily,M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,35.251751,-81.094667,3/7/19,25673,2020-01-21 18:34:38 UTC,T,,,1/15/99,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,116,108000,,,,,,,,Q,3600,HD,,
CNG,SoCalGas - Lancaster Base,44416 N Division St,"From Highway 14 N, exit at 20th St W and proceed north to Avenue J, go right on Avenue J and take Division St, and the station is on the left.",Lancaster,CA,93535,,213-244-5681,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,34.689589,-118.130371,4/8/19,25763,2020-02-17 17:55:20 UTC,T,,,8/17/14,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,500,43823,,,,,,,,Q,3600,HD,,
CNG,Phoenix Public Transit Department - North Facility,2010 W Desert Cove Ave,LCNG facility,Phoenix,AZ,85029,,,E,,Private - Government only,,,,Q,3000,,,,,,,200-9,33.587052,-112.101538,8/8/19,25766,2020-01-21 18:34:38 UTC,LG,,,1/15/96,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,FLEET_GARAGE,,,,,,,,,,,,Q,3000,HD,,
CNG,Oklahoma Natural Gas - Alva Service Center,212 N 11th,,Alva,OK,73717,,,E,,Private,,,,Q,3000,,,,,,,200-8,36.270236,-98.472394,4/8/20,25879,2020-04-08 12:29:55 UTC,T,,,10/15/04,,MD,,,,US,,,,Privé,,private,,,UTILITY,,,25,18000,,,,,,,,Q,3000,MD,,
CNG,Oklahoma Natural Gas - Anadarko Service Center,1700 E Central,,Anadarko,OK,73005,,844-713-7987,E,,Public - Credit card at all times,24 hours daily,D FuelMan M V Voyager Wright_Exp,,B,3600,,,,,,,200-8,35.072194,-98.214673,4/8/20,25880,2020-04-08 12:29:55 UTC,T,,,10/15/04,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,UTILITY,1,,25,33000,,,,,,,,B,3600,MD,,
CNG,Kansas City Water Services Department,11231 Bennington Ave,,Kansas City,MO,64134,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,200-9,38.920681,-94.512335,6/9/20,25882,2020-06-09 16:47:26 UTC,LG,,,3/25/05,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,210,30000,,,,,,,,Q,3000 3600,HD,,
CNG,Kansas City Water Services Department,1 NW Briarcliff Rd,,Kansas City,MO,64116,,,E,,Private - Government only,,,,Q,3000 3600,,,,,,,200-8,39.170368,-94.58148,6/9/20,25883,2020-06-09 16:47:26 UTC,LG,,,3/25/05,,HD,,,,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,,MUNI_GOV,,,280,30000,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - City of Burbank,810 N Lake St,"Exit I-5 at Burbank Blvd West, turn left on N Victory Blvd, turn left on Chestnut, turn left on Lake St, and the station is on the right",Burbank,CA,91502,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,34.182925,-118.319347,5/9/19,26305,2020-01-21 18:34:38 UTC,LG,,,7/15/16,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MUNI_GOV,1,,1000,,,,,,,,,Q,3000 3600,MD,,
CNG,Clean Energy - ARCO Cathedral City,36001 Date Palm Dr,At Gerald Ford Ave.,Cathedral City,CA,92234,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.786385,-116.458765,9/9/19,26306,2020-01-21 18:34:38 UTC,P,,,1/15/05,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,1,,175,,,,,,,,,Q,3000 3600,MD,,
CNG,Clean Energy - Desert Hot Springs Mission Springs Water District,14501 Park Ln,,Desert Hot Springs,CA,92240,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,GPS,33.9432378,-116.4977441,5/9/19,26307,2020-01-21 18:34:38 UTC,P,,,1/15/05,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,FLEET_GARAGE,1,,60,,,,,,,,,Q,3000 3600,MD,,
CNG,Clean Energy - 21st Century Oil - Garden Grove,12931 Garden Grove Blvd,"From Hwy 22 eastbound, exit at Fairview St. Left onto Fairview and left onto Garden Grove Blvd. From Hwy 22 westbound, exit at Haster, left at bottom of offramp, and station is on the right at corner of Haster and Garden Grove.",Garden Grove,CA,92843,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,33.775099,-117.906743,9/9/19,26308,2020-01-21 18:34:38 UTC,P,,,1/15/09,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,660,,,,,,,,,Q,3000 3600,MD,,
CNG,Trillium - County of Los Angeles,1055 N Alameda St,,Los Angeles,CA,90012,,,E,,Private,,,,Q,3600,,,,,,,200-9,34.061086,-118.236932,10/4/19,26309,2020-01-21 18:34:38 UTC,P,,,12/15/18,,HD,,,,US,,,,Privé,,private,,,MUNI_GOV,2,,500,,,,,,,,,Q,3600,HD,,
CNG,PG&E - Marysville Service Center,18 7th St,From Hwy 99/70/E Street: Turn east on 7th Street. Station is 9 blocks east on the right (before reaching Yuba Street),Marysville,CA,95901,,800-684-4648,E,,Public - Card key at all times,"24 hours daily; PG&E payment card only, contact PG&E LNG/CNG at 800-684-4648 x4 for payment card and station information",Proprietor,,Q,3000 3600,,,,,,,200-8,39.143012,-121.583657,5/6/20,26310,2020-05-06 17:56:57 UTC,T,,,5/15/02,,LD,,,,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,UTILITY,1,,450,,,,,,,,,Q,3000 3600,LD,,
CNG,Clean Energy - Pasadena - Southern California Gas Co Base,3528 E Foothill Blvd,"Exit I-210 at Sierra Madre Villa and turn north, proceed to Foothill Blvd and turn right, station is on the right",Pasadena,CA,91107,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,34.149215,-118.077389,5/9/19,26312,2020-01-21 18:34:38 UTC,P,,,1/15/09,,LD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,700,,,,,,,,,Q,3000 3600,LD,,
CNG,Clean Energy - Yucca Valley - Park n Ride Transit Facility,7485 Kickapoo Trail,At intersection of State Rt 62 and Kickapoo Trail,Yucca Valley,CA,92284,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M Proprietor V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,34.118101,-116.45646,5/9/19,26314,2020-01-21 18:34:38 UTC,P,,,1/15/09,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,2,,350,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - Oakland International Airport,7855 Earhart Rd,"Doolittle Dr N/State Hwy 61 from Hegenberger to Langley St, left on Langley, 1 block west to Earhart Rd",Oakland,CA,94621,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FleetOne FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-8,37.73137,-122.212097,5/9/19,26554,2020-01-21 18:34:38 UTC,P,,,2/15/05,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,AIRPORT,1,,,,,,,,,,,Q,3000 3600,HD,,
CNG,Clean Energy - Dallas Service Center,1616 Baylor St,North of I-30 Exit 2nd Ave,Dallas,TX,75226,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,CleanEnergy D FuelMan M V Voyager Wright_Exp,,Q,3000 3600,,,,,,,200-9,32.780992,-96.775202,6/6/19,26654,2020-01-21 18:34:38 UTC,P,,,3/15/05,,MD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3000 3600,MD,,
